0,-700
1,-700
2,-700
3,-700
4,-700
5,-700
6,-700
7,-700
8,-700
9,-700
10,-700
11,-700
12,-700
13,-700
14,-700
15,-700
16,-700
17,-700
18,-700
19,-700
20,-700
21,-700
22,-700
23,-700
24,-700
25,-700
26,-700
27,-700
28,-700
29,-700
30,-700
31,-700
32,-700
33,-700
34,-700
35,-700
36,-700
37,-700
38,-700
39,-700
40,-700
41,-700
42,-700
43,-700
44,-700
45,-700
46,-700
47,-700
48,-700
49,-700
50,-700
51,-700
52,-700
53,-700
54,-700
55,-700
56,-700
57,-700
58,-700
59,-699.999648714873
60,-699.815213587905
61,-698.266835566408
62,-695.986401196724
63,-693.332012244586
64,-690.47603152664
65,-687.606846021562
66,-684.675708676656
67,-681.743378634818
68,-678.806230014529
69,-675.883348669045
70,-673.010721937786
71,-670.138095206528
72,-667.265468475269
73,-664.392841744011
74,-661.520215012752
75,-658.647588281494
76,-655.874176310281
77,-653.190958005934
78,-650.507739701587
79,-647.824521397241
80,-645.141303092894
81,-642.458084788547
82,-639.7748664842
83,-637.460524373846
84,-635.223614710005
85,-632.986705046164
86,-630.749795382323
87,-628.567793389395
88,-626.499242759498
89,-624.430692129601
90,-622.362141499704
91,-620.293590869807
92,-618.262112761646
93,-616.238456942618
94,-614.214801123589
95,-612.191145304561
96,-610.184858455108
97,-608.214580949652
98,-606.244303444195
99,-604.274025938738
100,-602.303748433281
101,-600.333470927824
102,-598.363193422368
103,-596.392915916911
104,-594.422638411454
105,-592.452360905997
106,-590.5799505089
107,-588.777430021546
108,-586.974909534192
109,-585.172389046837
110,-583.369868559483
111,-581.567348072129
112,-579.764827584774
113,-577.96230709742
114,-576.159786610066
115,-574.357266122712
116,-573.217093527435
117,-572.239439955182
118,-571.626679847024
119,-571.065279164066
120,-570.601094530492
121,-570.172290201834
122,-569.767286847471
123,-569.362283493107
124,-568.957280138743
125,-568.558014410846
126,-568.17052918053
127,-567.783043950213
128,-567.395558719896
129,-567.008024509328
130,-566.619683295053
131,-566.231342080779
132,-565.843000866504
133,-565.45465965223
134,-565.079585793557
135,-564.708104500506
136,-564.336623207455
137,-563.965141914403
138,-563.593660621352
139,-563.2221793283
140,-562.850698035249
141,-562.479216742197
142,-562.107735449146
143,-561.736254156094
144,-561.364772863043
145,-560.993291569991
146,-560.62181027694
147,-560.250328983888
148,-559.878847690837
149,-559.507366397785
150,-559.379261773073
151,-559.284594087795
152,-559.189926402517
153,-559.095258717238
154,-559.052417212764
155,-559.040322005067
156,-559.028226797371
157,-559.016131589674
158,-559.008429776015
159,-559.008016587855
160,-559.007603399694
161,-559.007190211534
162,-559.006835271207
163,-559.006889866824
164,-559.006944462441
165,-559.006999058058
166,-559.007053653675
167,-559.007108249293
168,-559.00716284491
169,-559.007217440527
170,-559.007272036144
171,-559.007326631761
172,-559.007381227378
173,-559.007435822996
174,-559.007490418613
175,-559.00754501423
176,-559.007599609847
177,-559.007654205464
178,-559.007708801082
179,-559.007763396699
180,-559.007817992316
181,-559.007872587933
182,-559.00792718355
183,-559.007981779167
184,-559.008036374785
185,-559.008090970402
186,-558.609130340247
187,-558.183552128773
188,-557.757973917299
189,-557.259683344994
190,-556.558031018425
191,-555.856378691855
192,-555.154726365286
193,-554.411083523233
194,-553.638175832483
195,-552.865268141734
196,-552.092360450984
197,-551.3131409584
198,-550.533336725582
199,-549.753532492764
200,-548.973728259946
201,-548.193924027128
202,-547.41411979431
203,-546.634315561492
204,-545.854511328674
205,-545.074707095856
206,-544.30622401503
207,-543.538030785603
208,-542.769837556176
209,-542.001644326749
210,-541.233451097322
211,-540.465257867896
212,-539.697064638469
213,-538.928871409042
214,-538.161036807279
215,-537.403131105493
216,-536.645225403708
217,-535.887319701922
218,-535.129414000136
219,-534.371508298351
220,-533.613602596565
221,-532.855696894779
222,-532.097791192994
223,-531.340787558899
224,-530.592408959018
225,-529.844030359136
226,-529.095651759255
227,-528.347273159373
228,-527.598894559492
229,-526.85051595961
230,-526.102137359729
231,-525.353758759847
232,-524.605380159966
233,-523.857001560084
234,-523.108622960203
235,-522.360244360322
236,-521.925295261544
237,-521.518941957088
238,-521.112588652631
239,-520.706235348175
240,-520.299882043718
241,-519.893528739262
242,-519.487175434806
243,-519.080822130349
244,-518.674468825893
245,-518.268115521436
246,-518.073790863291
247,-517.890557606476
248,-517.707324349661
249,-517.524091092847
250,-517.340857836032
251,-517.157624579217
252,-516.974391322402
253,-516.791158065588
254,-516.607924808773
255,-516.424691551958
256,-516.265983284489
257,-516.107669078929
258,-515.94935487337
259,-515.79104066781
260,-515.63272646225
261,-515.474412256691
262,-515.316098051131
263,-515.157783845571
264,-514.999469640012
265,-514.840972883963
266,-514.672563592765
267,-514.504154301566
268,-514.335745010368
269,-514.167335719169
270,-513.998926427971
271,-513.830517136772
272,-513.662107845574
273,-513.493698554375
274,-513.325289263177
275,-513.156921258589
276,-512.989306247858
277,-512.821691237128
278,-512.654076226397
279,-512.486461215666
280,-512.318846204936
281,-512.151231194205
282,-511.983616183474
283,-511.816001172743
284,-511.648386162013
285,-511.480771151282
286,-511.313156140551
287,-511.145541129821
288,-510.97792611909
289,-510.810311108359
290,-510.642696097629
291,-510.475081086898
292,-510.307466076167
