0,600
0.600600600600601,600
1.2012012012012,600
1.8018018018018,600
2.4024024024024,600
3.003003003003,600
3.6036036036036,600
4.2042042042042,600
4.8048048048048,600
5.40540540540541,600
6.00600600600601,600
6.60660660660661,600
7.20720720720721,600
7.80780780780781,600
8.40840840840841,600
9.00900900900901,600
9.60960960960961,600
10.2102102102102,600
10.8108108108108,600
11.4114114114114,600
12.012012012012,600
12.6126126126126,600
13.2132132132132,600
13.8138138138138,600
14.4144144144144,600
15.015015015015,600
15.6156156156156,600
16.2162162162162,600
16.8168168168168,600
17.4174174174174,600
18.018018018018,600
18.6186186186186,600
19.2192192192192,600
19.8198198198198,600
20.4204204204204,600
21.021021021021,600
21.6216216216216,600
22.2222222222222,600
22.8228228228228,600
23.4234234234234,600
24.024024024024,600
24.6246246246246,600
25.2252252252252,600
25.8258258258258,600
26.4264264264264,600
27.027027027027,600
27.6276276276276,600
28.2282282282282,600
28.8288288288288,600
29.4294294294294,600
30.03003003003,600
30.6306306306306,600
31.2312312312312,600
31.8318318318318,600
32.4324324324324,600
33.033033033033,600
33.6336336336336,600
34.2342342342342,600
34.8348348348348,600
35.4354354354354,600
36.036036036036,600
36.6366366366366,600
37.2372372372372,600
37.8378378378378,600
38.4384384384384,600
39.039039039039,600
39.6396396396396,600
40.2402402402402,600
40.8408408408408,600
41.4414414414414,600
42.042042042042,600
42.6426426426426,600
43.2432432432432,600
43.8438438438438,600
44.4444444444444,600
45.045045045045,600
45.6456456456456,600
46.2462462462462,600
46.8468468468468,600
47.4474474474474,600
48.048048048048,600
48.6486486486486,600
49.2492492492492,600
49.8498498498498,600
50.4504504504505,600
51.0510510510511,600
51.6516516516517,600
52.2522522522523,600
52.8528528528529,600
53.4534534534535,600
54.0540540540541,600
54.6546546546547,600
55.2552552552553,600
55.8558558558559,600
56.4564564564565,600
57.0570570570571,600
57.6576576576577,600
58.2582582582583,600
58.8588588588589,600
59.4594594594595,600
60.0600600600601,600
60.6606606606607,600
61.2612612612613,600
61.8618618618619,600
62.4624624624625,600
63.0630630630631,600
63.6636636636637,600
64.2642642642643,600
64.8648648648649,600
65.4654654654655,600
66.0660660660661,600
66.6666666666667,600
67.2672672672673,600
67.8678678678679,600
68.4684684684685,600
69.0690690690691,600
69.6696696696697,600
70.2702702702703,600
70.8708708708709,600
71.4714714714715,600
72.0720720720721,600
72.6726726726727,600
73.2732732732733,600
73.8738738738739,600
74.4744744744745,600
75.0750750750751,600
75.6756756756757,600
76.2762762762763,600
76.8768768768769,600
77.4774774774775,600
78.0780780780781,600
78.6786786786787,600
79.2792792792793,600
79.8798798798799,600
80.4804804804805,600
81.0810810810811,600
81.6816816816817,600
82.2822822822823,600
82.8828828828829,600
83.4834834834835,600
84.0840840840841,600
84.6846846846847,600
85.2852852852853,600
85.8858858858859,600
86.4864864864865,600
87.0870870870871,600
87.6876876876877,600
88.2882882882883,600
88.8888888888889,600
89.4894894894895,600
90.0900900900901,600
90.6906906906907,600
91.2912912912913,600
91.8918918918919,600
92.4924924924925,600
93.0930930930931,600
93.6936936936937,600
94.2942942942943,600
94.8948948948949,600
95.4954954954955,600
96.0960960960961,600
96.6966966966967,600
97.2972972972973,600
97.8978978978979,600
98.4984984984985,600
99.0990990990991,600
99.6996996996997,600
100.3003003003,600
100.900900900901,600
101.501501501502,600
102.102102102102,600
102.702702702703,600
103.303303303303,600
103.903903903904,600
104.504504504505,600
105.105105105105,600
105.705705705706,600
106.306306306306,600
106.906906906907,600
107.507507507508,600
108.108108108108,600
108.708708708709,600
109.309309309309,600
109.90990990991,600
110.510510510511,600
111.111111111111,600
111.711711711712,600
112.312312312312,600
112.912912912913,600
113.513513513514,600
114.114114114114,600
114.714714714715,600
115.315315315315,600
115.915915915916,600
116.516516516517,600
117.117117117117,600
117.717717717718,600
118.318318318318,600
118.918918918919,600
119.51951951952,600
120.12012012012,600
120.720720720721,600
121.321321321321,600
121.921921921922,600
122.522522522523,600
123.123123123123,600
123.723723723724,600
124.324324324324,600
124.924924924925,600
125.525525525526,600
126.126126126126,600
126.726726726727,600
127.327327327327,600
127.927927927928,600
128.528528528529,600
129.129129129129,600
129.72972972973,600
130.33033033033,600
130.930930930931,600
131.531531531532,600
132.132132132132,600
132.732732732733,600
133.333333333333,600
133.933933933934,600
134.534534534535,600
135.135135135135,600
135.735735735736,600
136.336336336336,600
136.936936936937,600
137.537537537538,600
138.138138138138,600
138.738738738739,600
139.339339339339,600
139.93993993994,600
140.540540540541,600
141.141141141141,600
141.741741741742,600
142.342342342342,600
142.942942942943,600
143.543543543544,600
144.144144144144,600
144.744744744745,600
145.345345345345,600
145.945945945946,600
146.546546546547,600
147.147147147147,600
147.747747747748,600
